roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
7492,MGS 202,HIMS/04/13/0114,MANAGEMENT,200,2,2013/2014,18,33,30.6,3,0,0
7493,MGS 202,HIMS/04/13/0116,MANAGEMENT,200,2,2013/2014,4,43,28.2,3,0,0
7494,MGS 202,HIMS/04/13/0119,MANAGEMENT,200,2,2013/2014,12,51,37.8,3,0,0
7495,MGS 202,HIMS/04/13/0127,MANAGEMENT,200,2,2013/2014,11,36,28.2,3,0,0
7496,MGS 202,HIMS/04/13/0133,MANAGEMENT,200,2,2013/2014,15,63,46.8,3,0,0
7497,MGS 202,HIMS/04/13/0134,MANAGEMENT,200,2,2013/2014,15,55,42,3,0,0
7498,MGS 202,HIMS/04/13/0135,MANAGEMENT,200,2,2013/2014,20,43,37.8,3,0,0
7499,MGS 202,HIMS/04/13/0137,MANAGEMENT,200,2,2013/2014,18,44,37.2,3,0,0
7500,MGS 202,HIMS/04/13/0142,MANAGEMENT,200,2,2013/2014,12,47,35.4,3,0,0
7501,MGS 202,HIMS/04/13/0157,MANAGEMENT,200,2,2013/2014,8,23,18.6,3,0,0
7502,MGS 202,HIMS/04/13/0159,MANAGEMENT,200,2,2013/2014,6,29,21,3,0,0
7503,MGS 202,HIMS/04/13/0162,MANAGEMENT,200,2,2013/2014,8,41,29.4,3,0,0
7504,MGS 202,HIMS/04/13/0164,MANAGEMENT,200,2,2013/2014,9,45,32.4,3,0,0
7505,MGS 202,HIMS/04/13/0165,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7506,MGS 202,HIMS/04/13/0168,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7507,MGS 202,HIMS/04/13/0170,MANAGEMENT,200,2,2013/2014,7,27,20.4,3,0,0
7508,MGS 202,HIMS/04/13/0178,MANAGEMENT,200,2,2013/2014,13,44,34.2,3,0,0
7509,MGS 202,HIMS/04/13/0182,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7510,MGS 202,HIMS/04/13/0185,MANAGEMENT,200,2,2013/2014,,26,15.6,3,0,0
7511,MGS 202,HIMS/04/13/0191,MANAGEMENT,200,2,2013/2014,15,42,34.2,3,0,0
7512,MGS 202,HIMS/04/13/0197,MANAGEMENT,200,2,2013/2014,18,55,43.8,3,0,0
7513,MGS 202,HIMS/04/13/0201,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7514,MGS 202,HIMS/04/13/0218,MANAGEMENT,200,2,2013/2014,15,43,34.8,3,0,0
7515,MGS 202,HIMS/04/13/0219,MANAGEMENT,200,2,2013/2014,8,56,38.4,3,0,0
7516,MGS 202,HIMS/04/13/0220,MANAGEMENT,200,2,2013/2014,16,54,42,3,0,0
7517,MGS 202,HIMS/04/13/0223,MANAGEMENT,200,2,2013/2014,,29,17.4,3,0,0
7518,MGS 202,HIMS/04/13/0224,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7519,MGS 202,HIMS/04/13/0229,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7520,MGS 202,HIMS/04/13/0230,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7521,MGS 202,HIMS/04/13/0231,MANAGEMENT,200,2,2013/2014,12,40,31.2,3,0,0
7522,MGS 202,HIMS/04/13/0238,MANAGEMENT,200,2,2013/2014,,36,21.6,3,0,0
7523,MGS 202,HIMS/04/13/0242,MANAGEMENT,200,2,2013/2014,11,42,31.8,3,0,0
7524,MGS 202,HIMS/04/13/0243,MANAGEMENT,200,2,2013/2014,18,,10.8,3,0,0
7525,MGS 202,HIMS/04/13/0245,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7526,MGS 202,HIMS/04/13/0247,MANAGEMENT,200,2,2013/2014,8,34,25.2,3,0,0
7527,MGS 202,HIMS/04/13/0250,MANAGEMENT,200,2,2013/2014,11,37,28.8,3,0,0
7528,MGS 202,HIMS/04/13/0251,MANAGEMENT,200,2,2013/2014,9,,5.4,3,0,0
7529,MGS 202,HIMS/04/13/0257,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7530,MGS 202,HIMS/04/13/0262,MANAGEMENT,200,2,2013/2014,11,41,31.2,3,0,0
7531,MGS 202,HIMS/04/13/0264,MANAGEMENT,200,2,2013/2014,,58,34.8,3,0,0
7532,MGS 202,HIMS/04/13/0267,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7533,MGS 202,HIMS/04/13/0268,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7534,MGS 202,HIMS/04/13/0272,MANAGEMENT,200,2,2013/2014,8,50,34.8,3,0,0
7535,MGS 202,HIMS/04/13/0273,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7536,MGS 202,HIMS/04/13/0275,MANAGEMENT,200,2,2013/2014,12,47,35.4,3,0,0
7537,MGS 202,HIMS/04/13/0276,MANAGEMENT,200,2,2013/2014,4,32,21.6,3,0,0
7538,MGS 202,HIMS/04/13/0288,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7539,MGS 202,HIMS/04/13/0290,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7540,MGS 202,HIMS/04/13/0295,MANAGEMENT,200,2,2013/2014,,38,22.8,3,0,0
7541,MGS 202,HIMS/04/13/0300,MANAGEMENT,200,2,2013/2014,3,37,24,3,0,0
7542,MGS 202,HIMS/04/13/0301,MANAGEMENT,200,2,2013/2014,11,38,29.4,3,0,0
7543,MGS 202,HIMS/04/13/0306,MANAGEMENT,200,2,2013/2014,,39,23.4,3,0,0
7544,MGS 202,HIMS/04/13/0310,MANAGEMENT,200,2,2013/2014,19,,11.4,3,0,0
7545,MGS 202,HIMS/04/13/0316,MANAGEMENT,200,2,2013/2014,,24,14.4,3,0,0
7546,MGS 202,HIMS/04/13/0317,MANAGEMENT,200,2,2013/2014,27,63,54,3,0,0
7547,MGS 202,HIMS/04/13/0320,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7548,MGS 202,HIMS/04/13/0321,MANAGEMENT,200,2,2013/2014,16,41,34.2,3,0,0
7549,MGS 202,HIMS/04/13/0324,MANAGEMENT,200,2,2013/2014,12,22,20.4,3,0,0
7550,MGS 202,HIMS/04/13/0326,MANAGEMENT,200,2,2013/2014,24,41,39,3,0,0
7551,MGS 202,HIMS/04/13/0327,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7552,MGS 202,HIMS/04/13/0328,MANAGEMENT,200,2,2013/2014,,56,33.6,3,0,0
7553,MGS 202,HIMS/04/13/0329,MANAGEMENT,200,2,2013/2014,26,56,49.2,3,0,0
7554,MGS 202,HIMS/04/13/0330,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7555,MGS 202,HIMS/04/13/0331,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7556,MGS 202,HIMS/04/13/0333,MANAGEMENT,200,2,2013/2014,,30,18,3,0,0
7557,MGS 202,HIMS/04/13/0335,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7558,MGS 202,HIMS/04/13/0338,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7559,MGS 202,HIMS/04/13/0339,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7560,MGS 202,HIMS/04/13/0344,MANAGEMENT,200,2,2013/2014,17,47,38.4,3,0,0
7561,MGS 202,HIMS/04/13/0347,MANAGEMENT,200,2,2013/2014,4,31,21,3,0,0
7562,MGS 202,HIMS/04/13/0349,MANAGEMENT,200,2,2013/2014,21,67,52.8,3,0,0
7563,MGS 202,HIMS/04/13/0350,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7564,MGS 202,HIMS/04/13/0354,MANAGEMENT,200,2,2013/2014,21,52,43.8,3,0,0
7565,MGS 202,HIMS/04/13/0357,MANAGEMENT,200,2,2013/2014,13,28,24.6,3,0,0
7566,MGS 202,HIMS/04/13/0361,MANAGEMENT,200,2,2013/2014,6,38,26.4,3,0,0
7567,MGS 202,HIMS/04/13/0363,MANAGEMENT,200,2,2013/2014,11,47,34.8,3,0,0
7568,MGS 202,HIMS/04/13/0370,MANAGEMENT,200,2,2013/2014,18,37,33,3,0,0
7569,MGS 202,HIMS/04/13/0373,MANAGEMENT,200,2,2013/2014,3,49,31.2,3,0,0
7570,MGS 202,HIMS/04/13/0374,MANAGEMENT,200,2,2013/2014,4,35,23.4,3,0,0
7571,MGS 202,HIMS/04/13/0375,MANAGEMENT,200,2,2013/2014,2,,1.2,3,0,0
7572,MGS 202,HIMS/04/13/0378,MANAGEMENT,200,2,2013/2014,1,31,19.2,3,0,0
7573,MGS 202,HIMS/04/13/0379,MANAGEMENT,200,2,2013/2014,4,38,25.2,3,0,0
7574,MGS 202,HIMS/04/13/0381,MANAGEMENT,200,2,2013/2014,4,45,29.4,3,0,0
7575,MGS 202,HIMS/04/13/0383,MANAGEMENT,200,2,2013/2014,3,45,28.8,3,0,0
7576,MGS 202,HIMS/04/13/0393,MANAGEMENT,200,2,2013/2014,4,,2.4,3,0,0
7577,MGS 202,HIMS/04/13/0396,MANAGEMENT,200,2,2013/2014,1,43,26.4,3,0,0
7578,MGS 202,HIMS/04/13/0398,MANAGEMENT,200,2,2013/2014,7,48,33,3,0,0
7579,MGS 202,HIMS/04/13/0404,MANAGEMENT,200,2,2013/2014,3,47,30,3,0,0
7580,MGS 202,HIMS/04/13/0405,MANAGEMENT,200,2,2013/2014,3,48,30.6,3,0,0
7581,MGS 202,HIMS/04/13/0409,MANAGEMENT,200,2,2013/2014,9,33,25.2,3,0,0
7582,MGS 202,HIMS/04/13/0410,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7583,MGS 202,HIMS/04/13/0411,MANAGEMENT,200,2,2013/2014,,32,19.2,3,0,0
7584,MGS 202,HIMS/04/13/0415,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7585,MGS 202,HIMS/04/13/0419,MANAGEMENT,200,2,2013/2014,4,41,27,3,0,0
7586,MGS 202,HIMS/04/13/0426,MANAGEMENT,200,2,2013/2014,3,32,21,3,0,0
7587,MGS 202,HIMS/04/13/0427,MANAGEMENT,200,2,2013/2014,12,48,36,3,0,0
7588,MGS 202,HIMS/04/13/0428,MANAGEMENT,200,2,2013/2014,4,44,28.8,3,0,0
7589,MGS 202,HIMS/04/13/0429,MANAGEMENT,200,2,2013/2014,4,29,19.8,3,0,0
7590,MGS 202,HIMS/04/13/0439,MANAGEMENT,200,2,2013/2014,2,32,20.4,3,0,0
7591,MGS 202,HIMS/04/13/0440,MANAGEMENT,200,2,2013/2014,6,55,36.6,3,0,0
7592,MGS 202,HIMS/04/13/0444,MANAGEMENT,200,2,2013/2014,6,42,28.8,3,0,0
7593,MGS 202,HIMS/04/13/0445,MANAGEMENT,200,2,2013/2014,3,45,28.8,3,0,0
7594,MGS 202,HIMS/04/13/0449,MANAGEMENT,200,2,2013/2014,5,45,30,3,0,0
7595,MGS 202,HIMS/04/13/0451,MANAGEMENT,200,2,2013/2014,5,40,27,3,0,0
7596,MGS 202,HIMS/04/13/0453,MANAGEMENT,200,2,2013/2014,7,54,36.6,3,0,0
7597,MGS 202,HIMS/04/13/0454,MANAGEMENT,200,2,2013/2014,5,49,32.4,3,0,0
7598,MGS 202,HIMS/04/13/0456,MANAGEMENT,200,2,2013/2014,2,46,28.8,3,0,0
7599,MGS 202,HIMS/04/13/0458,MANAGEMENT,200,2,2013/2014,17,34,30.6,3,0,0
7600,MGS 202,HIMS/04/13/0465,MANAGEMENT,200,2,2013/2014,5,,3,3,0,0
7601,MGS 202,HIMS/04/13/0468,MANAGEMENT,200,2,2013/2014,3,44,28.2,3,0,0
7602,MGS 202,HIMS/04/13/0473,MANAGEMENT,200,2,2013/2014,9,41,30,3,0,0
7603,MGS 202,HIMS/04/13/0477,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7604,MGS 202,HIMS/04/13/0484,MANAGEMENT,200,2,2013/2014,,35,21,3,0,0
7605,MGS 202,HIMS/04/13/0489,MANAGEMENT,200,2,2013/2014,1,33,20.4,3,0,0
7606,MGS 202,HIMS/04/13/0491,MANAGEMENT,200,2,2013/2014,4.5,36,24.3,3,0,0
7607,MGS 202,HIMS/04/13/0492,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7608,MGS 202,HIMS/04/13/0494,MANAGEMENT,200,2,2013/2014,4,43,28.2,3,0,0
7609,MGS 202,HIMS/04/13/0495,MANAGEMENT,200,2,2013/2014,4,,2.4,3,0,0
7610,MGS 202,HIMS/04/13/0497,MANAGEMENT,200,2,2013/2014,4,48,31.2,3,0,0
7611,MGS 202,HIMS/04/13/0499,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7612,MGS 202,HIMS/04/13/0501,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7613,MGS 202,HIMS/04/13/0507,MANAGEMENT,200,2,2013/2014,5,42,28.2,3,0,0
7614,MGS 202,HIMS/04/13/0179,MANAGEMENT,200,2,2013/2014,15,49,38.4,3,0,0
7615,MGS 202,HIMS/04/13/0309,MANAGEMENT,200,2,2013/2014,5,33,22.8,3,0,0
7616,MGS 202,HIMS/04/13/0314,MANAGEMENT,200,2,2013/2014,12,49,36.6,3,0,0
7617,MGS 202,HIMS/04/13/0480,MANAGEMENT,200,2,2013/2014,4,31,21,3,0,0
7618,MGS 202,HIMS/04/13/0496,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7619,MGS 202,HIMS/04/13/0021,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7620,MGS 202,HIMS/04/13/0483,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7621,MGS 202,HIMS/04/13/0210,MANAGEMENT,200,2,2013/2014,16,44,36,3,0,0
7622,MGS 202,HIMS/04/14/0376,MANAGEMENT,200,2,2013/2014,27,57,50.4,3,0,0
7623,MGS 202,HIMS/04/14/0189,MANAGEMENT,200,2,2013/2014,26,52,46.8,3,0,0
7624,MGS 202,HIMS/04/14/0311,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7625,MGS 202,HIMS/04/14/0179,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7626,MGS 202,HIMS/04/14/0205,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7627,MGS 202,HIMS/04/14/0165,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7628,MGS 202,HIMS/04/14/0177,MANAGEMENT,200,2,2013/2014,17,39,33.6,3,0,0
7629,MGS 202,HIMS/04/14/0292,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7630,MGS 202,HIMS/04/14/0521,MANAGEMENT,200,2,2013/2014,9,37,27.6,3,0,0
7631,,,,200,,,,,,,,
7632,MKGS 202,HIMS/04/13/0007,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7633,MKGS 202,HIMS/04/13/0009,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7634,MKGS 202,HIMS/04/13/0010,MANAGEMENT,200,2,2013/2014,13,54,,3,0,0
7635,MKGS 202,HIMS/04/13/0013,MANAGEMENT,200,2,2013/2014,20,44,,3,0,0
7636,MKGS 202,HIMS/04/13/0018,MANAGEMENT,200,2,2013/2014,,,F,3,0,0
7637,MKGS 202,HIMS/04/13/0025,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7638,MKGS 202,HIMS/04/13/0026,MANAGEMENT,200,2,2013/2014,12,48,36,3,0,0
7639,MKGS 202,HIMS/04/13/0028,MANAGEMENT,200,2,2013/2014,15,46,36.6,3,0,0
7640,MKGS 202,HIMS/04/13/0032,MANAGEMENT,200,2,2013/2014,10,44,32.4,3,0,0
7641,MKGS 202,HIMS/04/13/0034,MANAGEMENT,200,2,2013/2014,18,44,37.2,3,0,0
7642,MKGS 202,HIMS/04/13/0042,MANAGEMENT,200,2,2013/2014,17,58,45,3,0,0
7643,MKGS 202,HIMS/04/13/0049,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7644,MKGS 202,HIMS/04/13/0050,MANAGEMENT,200,2,2013/2014,18,42,36,3,0,0
7645,MKGS 202,HIMS/04/13/0057,MANAGEMENT,200,2,2013/2014,18,40,34.8,3,0,0
7646,MKGS 202,HIMS/04/13/0061,MANAGEMENT,200,2,2013/2014,19,48,40.2,3,0,0
7647,MKGS 202,HIMS/04/13/0062,MANAGEMENT,200,2,2013/2014,19,48,40.2,3,0,0
7648,MKGS 202,HIMS/04/13/0079,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7649,MKGS 202,HIMS/04/13/0082,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7650,MKGS 202,HIMS/04/13/0087,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7651,MKGS 202,HIMS/04/13/0092,MANAGEMENT,200,2,2013/2014,22,34,33.6,3,0,0
7652,MKGS 202,HIMS/04/13/0096,MANAGEMENT,200,2,2013/2014,17,42,35.4,3,0,0
7653,MKGS 202,HIMS/04/13/0105,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7654,MKGS 202,HIMS/04/13/0106,MANAGEMENT,200,2,2013/2014,16,,9.6,3,0,0
7655,MKGS 202,HIMS/04/13/0107,MANAGEMENT,200,2,2013/2014,15,42,34.2,3,0,0
7656,MKGS 202,HIMS/04/13/0110,MANAGEMENT,200,2,2013/2014,16,56,43.2,3,0,0
7657,MKGS 202,HIMS/04/13/0112,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7658,MKGS 202,HIMS/04/13/0114,MANAGEMENT,200,2,2013/2014,20,22,25.2,3,0,0
7659,MKGS 202,HIMS/04/13/0116,MANAGEMENT,200,2,2013/2014,18,36,32.4,3,0,0
7660,MKGS 202,HIMS/04/13/0119,MANAGEMENT,200,2,2013/2014,18,50,40.8,3,0,0
7661,MKGS 202,HIMS/04/13/0127,MANAGEMENT,200,2,2013/2014,18,46,38.4,3,0,0
7662,MKGS 202,HIMS/04/13/0133,MANAGEMENT,200,2,2013/2014,13,54,40.2,3,0,0
7663,MKGS 202,HIMS/04/13/0134,MANAGEMENT,200,2,2013/2014,18,46,38.4,3,0,0
7664,MKGS 202,HIMS/04/13/0135,MANAGEMENT,200,2,2013/2014,14,44,34.8,3,0,0
7665,MKGS 202,HIMS/04/13/0137,MANAGEMENT,200,2,2013/2014,16,50,39.6,3,0,0
7666,MKGS 202,HIMS/04/13/0142,MANAGEMENT,200,2,2013/2014,19,52,42.6,3,0,0
7667,MKGS 202,HIMS/04/13/0157,MANAGEMENT,200,2,2013/2014,18,30,28.8,3,0,0
7668,MKGS 202,HIMS/04/13/0159,MANAGEMENT,200,2,2013/2014,18,36,32.4,3,0,0
7669,MKGS 202,HIMS/04/13/0162,MANAGEMENT,200,2,2013/2014,16,36,31.2,3,0,0
7670,MKGS 202,HIMS/04/13/0164,MANAGEMENT,200,2,2013/2014,8,32,24,3,0,0
7671,MKGS 202,HIMS/04/13/0165,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7672,MKGS 202,HIMS/04/13/0168,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7673,MKGS 202,HIMS/04/13/0170,MANAGEMENT,200,2,2013/2014,20,46,39.6,3,0,0
7674,MKGS 202,HIMS/04/13/0178,MANAGEMENT,200,2,2013/2014,17,24,24.6,3,0,0
7675,MKGS 202,HIMS/04/13/0182,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7676,MKGS 202,HIMS/04/13/0185,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7677,MKGS 202,HIMS/04/13/0191,MANAGEMENT,200,2,2013/2014,19,24,25.8,3,0,0
7678,MKGS 202,HIMS/04/13/0197,MANAGEMENT,200,2,2013/2014,12,46,34.8,3,0,0
7679,MKGS 202,HIMS/04/13/0201,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7680,MKGS 202,HIMS/04/13/0218,MANAGEMENT,200,2,2013/2014,19,54,43.8,3,0,0
7681,MKGS 202,HIMS/04/13/0219,MANAGEMENT,200,2,2013/2014,19,40,35.4,3,0,0
7682,MKGS 202,HIMS/04/13/0220,MANAGEMENT,200,2,2013/2014,17,50,40.2,3,0,0
7683,MKGS 202,HIMS/04/13/0223,MANAGEMENT,200,2,2013/2014,17,38,33,3,0,0
7684,MKGS 202,HIMS/04/13/0224,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7685,MKGS 202,HIMS/04/13/0229,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7686,MKGS 202,HIMS/04/13/0230,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7687,MKGS 202,HIMS/04/13/0231,MANAGEMENT,200,2,2013/2014,13,26,23.4,3,0,0
7688,MKGS 202,HIMS/04/13/0238,MANAGEMENT,200,2,2013/2014,18,32,30,3,0,0
7689,MKGS 202,HIMS/04/13/0242,MANAGEMENT,200,2,2013/2014,21,54,45,3,0,0
7690,MKGS 202,HIMS/04/13/0243,MANAGEMENT,200,2,2013/2014,20,50,42,3,0,0
7691,MKGS 202,HIMS/04/13/0245,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7692,MKGS 202,HIMS/04/13/0247,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7693,MKGS 202,HIMS/04/13/0250,MANAGEMENT,200,2,2013/2014,19,,11.4,3,0,0
7694,MKGS 202,HIMS/04/13/0251,MANAGEMENT,200,2,2013/2014,18,44,37.2,3,0,0
7695,MKGS 202,HIMS/04/13/0257,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7696,MKGS 202,HIMS/04/13/0262,MANAGEMENT,200,2,2013/2014,18,40,34.8,3,0,0
7697,MKGS 202,HIMS/04/13/0264,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7698,MKGS 202,HIMS/04/13/0267,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7699,MKGS 202,HIMS/04/13/0268,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7700,MKGS 202,HIMS/04/13/0272,MANAGEMENT,200,2,2013/2014,15,42,34.2,3,0,0
7701,MKGS 202,HIMS/04/13/0273,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7702,MKGS 202,HIMS/04/13/0275,MANAGEMENT,200,2,2013/2014,17,46,37.8,3,0,0
7703,MKGS 202,HIMS/04/13/0276,MANAGEMENT,200,2,2013/2014,13,,7.8,3,0,0
7704,MKGS 202,HIMS/04/13/0288,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7705,MKGS 202,HIMS/04/13/0290,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7706,MKGS 202,HIMS/04/13/0295,MANAGEMENT,200,2,2013/2014,21,56,46.2,3,0,0
7707,MKGS 202,HIMS/04/13/0300,MANAGEMENT,200,2,2013/2014,12,56,40.8,3,0,0
7708,MKGS 202,HIMS/04/13/0301,MANAGEMENT,200,2,2013/2014,24,50,44.4,3,0,0
7709,MKGS 202,HIMS/04/13/0306,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7710,MKGS 202,HIMS/04/13/0310,MANAGEMENT,200,2,2013/2014,18,34,31.2,3,0,0
7711,MKGS 202,HIMS/04/13/0316,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7712,MKGS 202,HIMS/04/13/0317,MANAGEMENT,200,2,2013/2014,20,46,39.6,3,0,0
7713,MKGS 202,HIMS/04/13/0320,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7714,MKGS 202,HIMS/04/13/0321,MANAGEMENT,200,2,2013/2014,16,38,32.4,3,0,0
7715,MKGS 202,HIMS/04/13/0324,MANAGEMENT,200,2,2013/2014,17,29,27.6,3,0,0
7716,MKGS 202,HIMS/04/13/0326,MANAGEMENT,200,2,2013/2014,19,23,25.2,3,0,0
7717,MKGS 202,HIMS/04/13/0327,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7718,MKGS 202,HIMS/04/13/0328,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7719,MKGS 202,HIMS/04/13/0329,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7720,MKGS 202,HIMS/04/13/0330,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7721,MKGS 202,HIMS/04/13/0331,MANAGEMENT,200,2,2013/2014,19,42,36.6,3,0,0
7722,MKGS 202,HIMS/04/13/0333,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7723,MKGS 202,HIMS/04/13/0335,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7724,MKGS 202,HIMS/04/13/0338,MANAGEMENT,200,2,2013/2014,18,32,30,3,0,0
7725,MKGS 202,HIMS/04/13/0339,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7726,MKGS 202,HIMS/04/13/0344,MANAGEMENT,200,2,2013/2014,11,,6.6,3,0,0
7727,MKGS 202,HIMS/04/13/0347,MANAGEMENT,200,2,2013/2014,12,28,24,3,0,0
7728,MKGS 202,HIMS/04/13/0349,MANAGEMENT,200,2,2013/2014,17,32,29.4,3,0,0
7729,MKGS 202,HIMS/04/13/0350,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7730,MKGS 202,HIMS/04/13/0354,MANAGEMENT,200,2,2013/2014,15,35,30,3,0,0
7731,MKGS 202,HIMS/04/13/0357,MANAGEMENT,200,2,2013/2014,14,22,21.6,3,0,0
7732,MKGS 202,HIMS/04/13/0361,MANAGEMENT,200,2,2013/2014,14,25,23.4,3,0,0
7733,MKGS 202,HIMS/04/13/0363,MANAGEMENT,200,2,2013/2014,18,19,22.2,3,0,0
7734,MKGS 202,HIMS/04/13/0370,MANAGEMENT,200,2,2013/2014,11,47,34.8,3,0,0
7735,MKGS 202,HIMS/04/13/0373,MANAGEMENT,200,2,2013/2014,18,26,26.4,3,0,0
7736,MKGS 202,HIMS/04/13/0374,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7737,MKGS 202,HIMS/04/13/0375,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7738,MKGS 202,HIMS/04/13/0378,MANAGEMENT,200,2,2013/2014,13,23,21.6,3,0,0
7739,MKGS 202,HIMS/04/13/0379,MANAGEMENT,200,2,2013/2014,15,23,22.8,3,0,0
7740,MKGS 202,HIMS/04/13/0381,MANAGEMENT,200,2,2013/2014,17,15,19.2,3,0,0
7741,MKGS 202,HIMS/04/13/0383,MANAGEMENT,200,2,2013/2014,15,23,22.8,3,0,0
7742,MKGS 202,HIMS/04/13/0393,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7743,MKGS 202,HIMS/04/13/0396,MANAGEMENT,200,2,2013/2014,12,30,25.2,3,0,0
7744,MKGS 202,HIMS/04/13/0398,MANAGEMENT,200,2,2013/2014,18,29,28.2,3,0,0
7745,MKGS 202,HIMS/04/13/0404,MANAGEMENT,200,2,2013/2014,15,20,21,3,0,0
7746,MKGS 202,HIMS/04/13/0405,MANAGEMENT,200,2,2013/2014,18,28,27.6,3,0,0
7747,MKGS 202,HIMS/04/13/0409,MANAGEMENT,200,2,2013/2014,19,24,25.8,3,0,0
7748,MKGS 202,HIMS/04/13/0410,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7749,MKGS 202,HIMS/04/13/0411,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7750,MKGS 202,HIMS/04/13/0415,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7751,MKGS 202,HIMS/04/13/0419,MANAGEMENT,200,2,2013/2014,18,19,22.2,3,0,0
7752,MKGS 202,HIMS/04/13/0426,MANAGEMENT,200,2,2013/2014,13,23,21.6,3,0,0
7753,MKGS 202,HIMS/04/13/0427,MANAGEMENT,200,2,2013/2014,18,27,27,3,0,0
7754,MKGS 202,HIMS/04/13/0428,MANAGEMENT,200,2,2013/2014,16,30,27.6,3,0,0
